(.venv) marquiswong@whale mod4-marquisywong % python project/run_mnist_multiclass.py
Epoch 42 loss 0.10731350650510058 valid acc 16/16
Epoch 42 loss 0.3836524068535011 valid acc 15/16
Epoch 42 loss 0.43098288555820424 valid acc 15/16
Epoch 42 loss 0.042298706361119265 valid acc 15/16
Epoch 42 loss 0.08218461416327966 valid acc 15/16
Epoch 42 loss 0.055186540655401184 valid acc 15/16
Epoch 42 loss 0.08497912470942992 valid acc 15/16
Epoch 42 loss 0.23420520794801902 valid acc 15/16
Epoch 42 loss 0.07380772452121603 valid acc 15/16
Epoch 42 loss 0.06419538443683853 valid acc 15/16
Epoch 42 loss 0.02121570860972849 valid acc 15/16
Epoch 42 loss 0.34433912310508547 valid acc 15/16
Epoch 42 loss 0.033416426685116296 valid acc 15/16
Epoch 42 loss 0.05533488508214135 valid acc 15/16
Epoch 42 loss 0.0197528716364217 valid acc 15/16
Epoch 42 loss 0.033448254560568325 valid acc 15/16
Epoch 42 loss 0.64339726563159 valid acc 15/16
Epoch 42 loss 0.12769205317921917 valid acc 15/16
Epoch 42 loss 0.05301111686136406 valid acc 15/16
Epoch 42 loss 0.05681098246425448 valid acc 15/16
Epoch 42 loss 0.05895495299954334 valid acc 15/16
Epoch 42 loss 0.1269511980026405 valid acc 15/16
Epoch 42 loss 0.16746173785775653 valid acc 15/16
Epoch 42 loss 0.11894603453005104 valid acc 15/16
Epoch 42 loss 0.38853829110936594 valid acc 15/16
Epoch 42 loss 0.07111593916258147 valid acc 15/16
Epoch 42 loss 0.01875615828812971 valid acc 15/16
Epoch 42 loss 0.018143285211316806 valid acc 15/16
Epoch 42 loss 0.1962311601401912 valid acc 15/16
Epoch 42 loss 0.5664491470272399 valid acc 15/16
Epoch 42 loss 0.3648071341629971 valid acc 15/16
Epoch 42 loss 0.04822068490162895 valid acc 15/16
Epoch 42 loss 0.03708780377219156 valid acc 15/16
Epoch 42 loss 0.06294930632653478 valid acc 15/16
Epoch 42 loss 0.05742584490233654 valid acc 15/16
Epoch 42 loss 0.011158380696094872 valid acc 15/16
Epoch 42 loss 0.06765306803070648 valid acc 15/16
Epoch 42 loss 0.08695337331317476 valid acc 15/16
Epoch 42 loss 0.2654794947369735 valid acc 15/16
Epoch 42 loss 0.026571481709632472 valid acc 15/16
Epoch 42 loss 0.05958824160029502 valid acc 15/16
Epoch 42 loss 0.23200299882804487 valid acc 15/16
Epoch 42 loss 0.13690112335294663 valid acc 15/16
Epoch 42 loss 0.16808237304396373 valid acc 15/16
Epoch 42 loss 0.2942304779763436 valid acc 16/16
Epoch 43 loss 0.004747912681980437 valid acc 16/16
Epoch 43 loss 0.3123695710144677 valid acc 16/16
Epoch 43 loss 0.10056677111592294 valid acc 16/16
Epoch 43 loss 0.029985763584585268 valid acc 16/16
Epoch 43 loss 0.062399968608327916 valid acc 16/16
Epoch 43 loss 0.06725641299654572 valid acc 16/16
Epoch 43 loss 0.0880913171740147 valid acc 16/16
Epoch 43 loss 0.018499425974022154 valid acc 16/16
Epoch 43 loss 0.07225835211977943 valid acc 16/16
Epoch 43 loss 0.1654071273093607 valid acc 16/16
Epoch 43 loss 0.04013120527607755 valid acc 16/16
Epoch 43 loss 0.07794197948743575 valid acc 16/16
Epoch 43 loss 0.08490249755241489 valid acc 16/16
Epoch 43 loss 0.15232303213557252 valid acc 16/16
Epoch 43 loss 0.04186584342829458 valid acc 16/16
Epoch 43 loss 0.4900001472365106 valid acc 15/16
Epoch 43 loss 0.3511471923504058 valid acc 15/16
Epoch 43 loss 0.24200898218511435 valid acc 15/16
Epoch 43 loss 0.0880915771775852 valid acc 15/16
Epoch 43 loss 0.021684547205179983 valid acc 15/16
Epoch 43 loss 0.18115123687488183 valid acc 15/16
Epoch 43 loss 0.12004288149346998 valid acc 15/16
Epoch 43 loss 0.006966638850972817 valid acc 15/16
Epoch 43 loss 0.265050779595135 valid acc 15/16
Epoch 43 loss 0.09436821378967697 valid acc 15/16
Epoch 43 loss 0.13856949743875321 valid acc 15/16
Epoch 43 loss 0.0990675338942898 valid acc 15/16
Epoch 43 loss 0.18414732660971306 valid acc 15/16
Epoch 43 loss 0.17930498616726837 valid acc 15/16
Epoch 43 loss 0.04237061354953808 valid acc 15/16
Epoch 43 loss 0.150626707729635 valid acc 15/16
Epoch 43 loss 0.010744467133554259 valid acc 15/16
Epoch 43 loss 0.1273707972237052 valid acc 15/16
Epoch 43 loss 0.10829888702950556 valid acc 15/16
Epoch 43 loss 0.5052845026401545 valid acc 15/16
Epoch 43 loss 0.03282367862486735 valid acc 15/16
Epoch 43 loss 0.06659971972730044 valid acc 15/16
Epoch 43 loss 0.16165421866062202 valid acc 15/16
Epoch 43 loss 0.13196732910974696 valid acc 15/16
Epoch 43 loss 0.03737519638127129 valid acc 15/16
Epoch 43 loss 0.06689545252416407 valid acc 15/16
Epoch 43 loss 0.08456288149784974 valid acc 15/16
Epoch 43 loss 0.08291481135441287 valid acc 15/16
Epoch 43 loss 0.14135125127606146 valid acc 15/16
Epoch 43 loss 0.5096790663635282 valid acc 15/16
Epoch 43 loss 0.029167914903207026 valid acc 15/16
Epoch 43 loss 0.10812136133749439 valid acc 15/16
Epoch 43 loss 0.1282955987195385 valid acc 16/16
Epoch 43 loss 0.22969642387533168 valid acc 16/16
Epoch 43 loss 0.04680285419317076 valid acc 16/16
Epoch 43 loss 0.5491741904679099 valid acc 16/16
Epoch 43 loss 0.27382384273794436 valid acc 16/16
Epoch 43 loss 0.055042904935174386 valid acc 16/16
Epoch 43 loss 0.005099086412249043 valid acc 16/16
Epoch 43 loss 0.0511144244177949 valid acc 16/16
Epoch 43 loss 0.1664161188991532 valid acc 16/16
Epoch 43 loss 0.2652145780542053 valid acc 16/16
Epoch 43 loss 0.22506871268585293 valid acc 16/16
Epoch 43 loss 0.3856552791073047 valid acc 15/16
Epoch 43 loss 0.5711932658380149 valid acc 15/16
Epoch 43 loss 0.4794970252399292 valid acc 16/16
Epoch 43 loss 0.012976741748804588 valid acc 16/16
Epoch 43 loss 0.07789515963665894 valid acc 16/16
Epoch 44 loss 0.005527812239373042 valid acc 16/16
Epoch 44 loss 0.13947115227416923 valid acc 16/16
Epoch 44 loss 0.40699037599236104 valid acc 16/16
Epoch 44 loss 0.3061331587291806 valid acc 16/16
Epoch 44 loss 0.005808492445818214 valid acc 16/16
Epoch 44 loss 0.2706837996150868 valid acc 16/16
Epoch 44 loss 0.19408177805345245 valid acc 16/16
Epoch 44 loss 0.20605821784476924 valid acc 16/16
Epoch 44 loss 0.29655859263650136 valid acc 16/16
Epoch 44 loss 0.047706552757843634 valid acc 16/16
Epoch 44 loss 0.3228118689939854 valid acc 16/16
Epoch 44 loss 0.3792482903747721 valid acc 16/16
Epoch 44 loss 0.16752298947622252 valid acc 16/16
Epoch 44 loss 0.4290739551783258 valid acc 16/16
Epoch 44 loss 0.03274533200352925 valid acc 16/16
Epoch 44 loss 0.22829394668995956 valid acc 16/16
Epoch 44 loss 0.27116699728525173 valid acc 16/16
Epoch 44 loss 0.25151513827866684 valid acc 16/16
Epoch 44 loss 0.4217715039016956 valid acc 15/16
Epoch 44 loss 0.34032482706547046 valid acc 16/16
Epoch 44 loss 0.19878443000525114 valid acc 15/16
Epoch 44 loss 0.014031127711850111 valid acc 15/16
Epoch 44 loss 0.22176996762659074 valid acc 16/16
Epoch 44 loss 0.019591471392139403 valid acc 16/16
Epoch 44 loss 0.18290546254731208 valid acc 16/16
Epoch 44 loss 0.1587336366132739 valid acc 16/16
Epoch 44 loss 0.1484274460343773 valid acc 16/16
Epoch 44 loss 0.034320179729951994 valid acc 16/16
Epoch 44 loss 0.6630893249979786 valid acc 15/16
Epoch 44 loss 0.1119944063666336 valid acc 15/16
Epoch 44 loss 0.02340069890805152 valid acc 15/16
Epoch 44 loss 0.21488952129058747 valid acc 15/16
Epoch 44 loss 0.009022805188247496 valid acc 15/16
Epoch 44 loss 0.07276266909557105 valid acc 15/16
Epoch 44 loss 0.2039304570367514 valid acc 16/16
Epoch 44 loss 0.023686957583707646 valid acc 16/16
Epoch 44 loss 0.15203332176461692 valid acc 16/16
Epoch 44 loss 0.08807899308444395 valid acc 16/16
Epoch 44 loss 0.2135245833796992 valid acc 16/16
Epoch 44 loss 0.0416425306165808 valid acc 16/16
Epoch 44 loss 0.0034204217950729587 valid acc 16/16
Epoch 44 loss 0.3128308599683329 valid acc 16/16
Epoch 44 loss 0.05604066145017472 valid acc 16/16
Epoch 44 loss 0.05126458706561693 valid acc 16/16
Epoch 44 loss 0.08240341533716672 valid acc 16/16
Epoch 44 loss 0.0609269775307289 valid acc 16/16
Epoch 44 loss 0.03530026348822085 valid acc 16/16
Epoch 44 loss 0.03640903424480674 valid acc 16/16
Epoch 44 loss 0.0846677296939371 valid acc 16/16
Epoch 44 loss 0.007263676850820411 valid acc 16/16
Epoch 44 loss 0.016615482896513267 valid acc 16/16
Epoch 44 loss 0.013270138876959825 valid acc 16/16
Epoch 44 loss 0.029749897579281814 valid acc 16/16
Epoch 44 loss 0.005911892932224494 valid acc 16/16
Epoch 44 loss 0.08536508954618982 valid acc 16/16
Epoch 44 loss 0.11894086517203889 valid acc 16/16
Epoch 44 loss 0.2970452235361874 valid acc 16/16
Epoch 44 loss 0.0893761310491985 valid acc 16/16
Epoch 44 loss 0.5999384334319044 valid acc 15/16
Epoch 44 loss 0.03478902369302089 valid acc 15/16
Epoch 44 loss 0.0920734001239718 valid acc 16/16
Epoch 44 loss 0.19240982851569835 valid acc 16/16
Epoch 44 loss 0.2695392667027808 valid acc 15/16
Epoch 45 loss 0.00032752372391986473 valid acc 15/16
Epoch 45 loss 0.616970444998815 valid acc 16/16
Epoch 45 loss 0.060636493431435845 valid acc 16/16
Epoch 45 loss 0.030807341698977253 valid acc 16/16
Epoch 45 loss 0.1212193690029264 valid acc 16/16
Epoch 45 loss 0.280664960336634 valid acc 16/16
Epoch 45 loss 0.06441618967973306 valid acc 16/16
Epoch 45 loss 0.4459900291657924 valid acc 16/16
Epoch 45 loss 0.23944256198549083 valid acc 16/16
Epoch 45 loss 0.055742354479137446 valid acc 16/16
Epoch 45 loss 0.10775744160877448 valid acc 16/16
Epoch 45 loss 0.14549996439894902 valid acc 16/16
Epoch 45 loss 0.16230626262784803 valid acc 16/16
Epoch 45 loss 0.05522228212786945 valid acc 16/16
Epoch 45 loss 0.2087031279964439 valid acc 16/16
Epoch 45 loss 0.10715985026267838 valid acc 16/16
Epoch 45 loss 0.2432376986907854 valid acc 16/16
Epoch 45 loss 0.5241336591366661 valid acc 16/16
Epoch 45 loss 0.0535955136775354 valid acc 16/16
Epoch 45 loss 0.08337211229358052 valid acc 16/16
Epoch 45 loss 0.058432549570595405 valid acc 16/16
Epoch 45 loss 0.012904836405494446 valid acc 16/16
Epoch 45 loss 0.0009647783836860269 valid acc 16/16
Epoch 45 loss 0.007516315731395995 valid acc 16/16
Epoch 45 loss 0.056467176666915 valid acc 16/16
Epoch 45 loss 0.05056126230456137 valid acc 16/16
Epoch 45 loss 0.22639557617203382 valid acc 15/16
Epoch 45 loss 0.332975791058832 valid acc 15/16
Epoch 45 loss 0.011157109917824592 valid acc 15/16
Epoch 45 loss 0.07680113628008295 valid acc 15/16
Epoch 45 loss 0.15056200369983674 valid acc 16/16
Epoch 45 loss 0.022796202860589476 valid acc 16/16
Epoch 45 loss 0.37149481027529097 valid acc 15/16
Epoch 45 loss 0.7424970009319513 valid acc 16/16
Epoch 45 loss 0.10359398750250082 valid acc 16/16
Epoch 45 loss 0.05489361653770408 valid acc 15/16
Epoch 45 loss 0.3124847905476258 valid acc 16/16
Epoch 45 loss 0.007132010032647573 valid acc 16/16
Epoch 45 loss 0.24727128715417546 valid acc 16/16
Epoch 45 loss 0.25643476957677463 valid acc 16/16
Epoch 45 loss 0.06706002632862851 valid acc 16/16
Epoch 45 loss 0.19353534601590944 valid acc 16/16
Epoch 45 loss 0.01818618512165371 valid acc 16/16
Epoch 45 loss 0.007360143608651115 valid acc 16/16
Epoch 45 loss 0.08307605937832141 valid acc 16/16
Epoch 45 loss 0.004206521614515513 valid acc 16/16
Epoch 45 loss 0.0799092444188344 valid acc 16/16
Epoch 45 loss 0.08381351197833709 valid acc 16/16
Epoch 45 loss 0.3736354098643808 valid acc 15/16
Epoch 45 loss 0.06274219507783585 valid acc 16/16
Epoch 45 loss 0.13349490421229931 valid acc 16/16
Epoch 45 loss 0.02392022812058281 valid acc 16/16
Epoch 45 loss 0.016380610614486146 valid acc 16/16
Epoch 45 loss 0.4539364407521478 valid acc 16/16
Epoch 45 loss 0.09433626458585276 valid acc 16/16
Epoch 45 loss 0.08784341133440454 valid acc 16/16
Epoch 45 loss 0.02520077050042613 valid acc 16/16
Epoch 45 loss 0.01855175841828094 valid acc 16/16
Epoch 45 loss 0.19588614139077837 valid acc 15/16
Epoch 45 loss 0.03761795572784493 valid acc 15/16
Epoch 45 loss 0.031858459291721486 valid acc 15/16
Epoch 45 loss 0.03035752617575832 valid acc 15/16
Epoch 45 loss 0.04264477890429702 valid acc 15/16
Epoch 46 loss 0.007200315286510994 valid acc 15/16
Epoch 46 loss 0.21093112070848463 valid acc 15/16
Epoch 46 loss 0.11198262296841807 valid acc 16/16
Epoch 46 loss 0.03593715500636324 valid acc 16/16
Epoch 46 loss 0.11543442229856088 valid acc 16/16
Epoch 46 loss 0.07524277708768434 valid acc 16/16
Epoch 46 loss 0.10410281882229933 valid acc 15/16
Epoch 46 loss 0.047502856482779965 valid acc 15/16
Epoch 46 loss 0.09392551586094589 valid acc 15/16
Epoch 46 loss 0.10750744010022362 valid acc 14/16
Epoch 46 loss 0.04390360247872693 valid acc 15/16
Epoch 46 loss 0.014082179075033396 valid acc 15/16
Epoch 46 loss 0.028967774229046728 valid acc 15/16
Epoch 46 loss 0.3337539172197277 valid acc 15/16
Epoch 46 loss 0.1928777781240678 valid acc 15/16
Epoch 46 loss 0.0383471988657752 valid acc 16/16
Epoch 46 loss 0.2410557886742175 valid acc 16/16
Epoch 46 loss 0.45742133956861875 valid acc 16/16
Epoch 46 loss 0.2899662172814873 valid acc 16/16
Epoch 46 loss 0.12664839727596044 valid acc 16/16
Epoch 46 loss 0.016603914205750747 valid acc 16/16
Epoch 46 loss 0.131819355670589 valid acc 16/16
Epoch 46 loss 0.007470406150450581 valid acc 16/16
Epoch 46 loss 0.2126340078038822 valid acc 16/16
Epoch 46 loss 0.05940728299882414 valid acc 16/16
Epoch 46 loss 0.7406371404596959 valid acc 16/16
Epoch 46 loss 0.11351952465045023 valid acc 16/16
Epoch 46 loss 0.27867979596214343 valid acc 16/16
Epoch 46 loss 0.05669048481083028 valid acc 16/16
Epoch 46 loss 0.0012024961427851144 valid acc 16/16
Epoch 46 loss 0.07718191137148689 valid acc 16/16
Epoch 46 loss 0.10527756567552848 valid acc 16/16
Epoch 46 loss 0.10041415766635059 valid acc 16/16
Epoch 46 loss 0.010680802639132625 valid acc 16/16
Epoch 46 loss 0.5311317300387974 valid acc 15/16
Epoch 46 loss 0.008969946464623901 valid acc 15/16
Epoch 46 loss 0.016765502370869267 valid acc 15/16
Epoch 46 loss 0.12886293890535783 valid acc 16/16
Epoch 46 loss 0.3198138889872971 valid acc 16/16
Epoch 46 loss 0.08755828838175483 valid acc 16/16
Epoch 46 loss 0.051942736316004434 valid acc 16/16
Epoch 46 loss 0.046236890122320295 valid acc 16/16
Epoch 46 loss 0.03399562600904449 valid acc 16/16
Epoch 46 loss 0.05079469527205688 valid acc 16/16
Epoch 46 loss 0.059719952978008695 valid acc 16/16
Epoch 46 loss 0.01822222492501424 valid acc 16/16
Epoch 46 loss 0.14341046030796678 valid acc 16/16
Epoch 46 loss 0.2156267603404758 valid acc 16/16
Epoch 46 loss 0.015888571285024633 valid acc 16/16
Epoch 46 loss 0.0012619148924561951 valid acc 16/16
Epoch 46 loss 0.04385370887567602 valid acc 15/16
Epoch 46 loss 0.006719940089011667 valid acc 16/16
Epoch 46 loss 0.19494003228261447 valid acc 16/16
Epoch 46 loss 0.1293455652137856 valid acc 16/16
Epoch 46 loss 0.010385603473725247 valid acc 16/16
Epoch 46 loss 0.010072414249747474 valid acc 16/16
Epoch 46 loss 0.027989299417924496 valid acc 16/16
Epoch 46 loss 0.053766745898749024 valid acc 16/16
Epoch 46 loss 0.04450229531890182 valid acc 15/16
Epoch 46 loss 0.0934201012540517 valid acc 16/16
Epoch 46 loss 0.009253857201427906 valid acc 15/16
Epoch 46 loss 0.08552680224027098 valid acc 16/16
Epoch 46 loss 0.24462273798544143 valid acc 16/16
Epoch 47 loss 1.8470508722501222e-06 valid acc 16/16
Epoch 47 loss 0.16583203277220743 valid acc 16/16
Epoch 47 loss 0.45164238188395733 valid acc 16/16
Epoch 47 loss 0.08425455530804482 valid acc 16/16
Epoch 47 loss 0.007202591055239682 valid acc 16/16
Epoch 47 loss 0.028779982536288107 valid acc 16/16
Epoch 47 loss 0.3237321638452808 valid acc 16/16
Epoch 47 loss 0.1188064410007203 valid acc 16/16
Epoch 47 loss 0.020025856974286493 valid acc 16/16
Epoch 47 loss 0.04747379852385236 valid acc 16/16
Epoch 47 loss 0.09069251663764685 valid acc 16/16
Epoch 47 loss 0.058687337718309474 valid acc 16/16
Epoch 47 loss 0.5770794443534224 valid acc 15/16
Epoch 47 loss 0.18973550564338426 valid acc 16/16
Epoch 47 loss 0.40365167431793236 valid acc 16/16
Epoch 47 loss 0.397646102989649 valid acc 16/16
Epoch 47 loss 0.3498495930642331 valid acc 16/16
Epoch 47 loss 0.49050547873210854 valid acc 16/16
Epoch 47 loss 0.07962191385872691 valid acc 16/16
Epoch 47 loss 0.01957206004946116 valid acc 16/16
Epoch 47 loss 0.3693690990849402 valid acc 16/16
Epoch 47 loss 0.18335325913807599 valid acc 16/16
Epoch 47 loss 0.134768264007882 valid acc 16/16
Epoch 47 loss 0.28916032674622294 valid acc 16/16
Epoch 47 loss 0.09323937900418594 valid acc 16/16
Epoch 47 loss 0.12753037993912691 valid acc 16/16
Epoch 47 loss 0.14955962635346498 valid acc 16/16
Epoch 47 loss 0.011786834248458444 valid acc 16/16
Epoch 47 loss 0.24218231974640178 valid acc 15/16
Epoch 47 loss 0.02487164251787044 valid acc 16/16
Epoch 47 loss 0.08361654713395839 valid acc 16/16
Epoch 47 loss 0.005209770254662738 valid acc 16/16
Epoch 47 loss 0.00016462301661812617 valid acc 16/16
Epoch 47 loss 0.18484066854766523 valid acc 16/16
Epoch 47 loss 0.4952573232252753 valid acc 15/16
Epoch 47 loss 0.12953760803603376 valid acc 14/16
Epoch 47 loss 0.13515109139892068 valid acc 14/16
Epoch 47 loss 0.34623236754971276 valid acc 16/16
Epoch 47 loss 0.01705131331880394 valid acc 16/16
Epoch 47 loss 0.5594676948157574 valid acc 16/16
Epoch 47 loss 0.4684394940904688 valid acc 15/16
Epoch 47 loss 0.5072388134225668 valid acc 15/16
Epoch 47 loss 0.2860976113245715 valid acc 15/16
Epoch 47 loss 0.5520201351383693 valid acc 14/16
Epoch 47 loss 0.37014408944278154 valid acc 15/16
Epoch 47 loss 0.2478933415851533 valid acc 15/16
Epoch 47 loss 0.2203974484543273 valid acc 15/16
Epoch 47 loss 0.059725795766687684 valid acc 15/16
Epoch 47 loss 0.07712451633644901 valid acc 15/16
Epoch 47 loss 0.43123501039416506 valid acc 15/16
Epoch 47 loss 0.32184941497534353 valid acc 15/16
Epoch 47 loss 0.34290516146226296 valid acc 15/16
Epoch 47 loss 0.17254801577488843 valid acc 15/16
Epoch 47 loss 0.03131862334500679 valid acc 15/16
Epoch 47 loss 0.08403199280646134 valid acc 15/16
Epoch 47 loss 0.03187295824321579 valid acc 15/16
Epoch 47 loss 0.42082945085480294 valid acc 15/16
Epoch 47 loss 0.016255670021966262 valid acc 15/16
Epoch 47 loss 0.5692982834579356 valid acc 14/16
Epoch 47 loss 0.4221555021795068 valid acc 15/16
Epoch 47 loss 0.05742571612656133 valid acc 15/16
Epoch 47 loss 0.06715302627152964 valid acc 15/16
Epoch 47 loss 0.09286639854352571 valid acc 16/16
Epoch 48 loss 3.075940451013892e-06 valid acc 16/16
Epoch 48 loss 0.11263267785281861 valid acc 16/16
Epoch 48 loss 0.12237169457468708 valid acc 16/16
Epoch 48 loss 0.09148794737295896 valid acc 15/16
Epoch 48 loss 0.04438050512969344 valid acc 15/16
Epoch 48 loss 0.05088291068437478 valid acc 15/16
Epoch 48 loss 0.06868954498990609 valid acc 16/16
Epoch 48 loss 0.029904612295950872 valid acc 16/16
Epoch 48 loss 0.2078247341566658 valid acc 16/16
Epoch 48 loss 0.009496595055735857 valid acc 16/16
Epoch 48 loss 0.018824633512101674 valid acc 16/16
Epoch 48 loss 0.032201277188090294 valid acc 15/16
Epoch 48 loss 0.1586373170756808 valid acc 15/16
Epoch 48 loss 0.26042106432027257 valid acc 16/16
Epoch 48 loss 0.0886566191184664 valid acc 16/16
Epoch 48 loss 0.007231982117411162 valid acc 16/16
Epoch 48 loss 0.16566094098940914 valid acc 16/16
Epoch 48 loss 0.034518659086258174 valid acc 16/16
Epoch 48 loss 0.07250471809478226 valid acc 16/16
Epoch 48 loss 0.07276616356882426 valid acc 16/16
Epoch 48 loss 0.025573429787672408 valid acc 16/16
Epoch 48 loss 0.07717906874907621 valid acc 16/16
Epoch 48 loss 0.017901579543153467 valid acc 16/16
Epoch 48 loss 0.11265481347928041 valid acc 16/16
Epoch 48 loss 0.42119186983459383 valid acc 15/16
Epoch 48 loss 0.08555013978411585 valid acc 15/16
Epoch 48 loss 0.03131945823580057 valid acc 15/16
Epoch 48 loss 0.0031607348225487497 valid acc 15/16
Epoch 48 loss 0.06954787941558283 valid acc 15/16
Epoch 48 loss 0.05201795963554018 valid acc 15/16
Epoch 48 loss 0.3243466471808977 valid acc 15/16
Epoch 48 loss 0.00684206698958989 valid acc 15/16
Epoch 48 loss 0.01895157865913588 valid acc 15/16
Epoch 48 loss 0.0653408687275222 valid acc 15/16
Epoch 48 loss 0.12903483467995935 valid acc 15/16
Epoch 48 loss 0.08505344428265887 valid acc 15/16
Epoch 48 loss 0.16247794598586035 valid acc 15/16
Epoch 48 loss 0.32503528858025443 valid acc 16/16
Epoch 48 loss 0.05452220872519198 valid acc 16/16
Epoch 48 loss 0.02440637442233029 valid acc 16/16
Epoch 48 loss 0.01562344129292459 valid acc 16/16
Epoch 48 loss 0.15535224706358752 valid acc 16/16
Epoch 48 loss 0.02848273781226429 valid acc 16/16
Epoch 48 loss 0.10445860640716498 valid acc 16/16
Epoch 48 loss 0.11039622229048662 valid acc 16/16
Epoch 48 loss 0.026402405410315688 valid acc 16/16
Epoch 48 loss 0.5203283679428793 valid acc 15/16
Epoch 48 loss 0.5035535785359462 valid acc 15/16
Epoch 48 loss 0.03128634110034256 valid acc 15/16
Epoch 48 loss 0.12899100070261954 valid acc 15/16
Epoch 48 loss 0.3795868212202595 valid acc 16/16
Epoch 48 loss 0.10317837182936263 valid acc 15/16
Epoch 48 loss 0.025632385888398335 valid acc 15/16
Epoch 48 loss 0.09005679614452522 valid acc 16/16
Epoch 48 loss 0.6588194385213392 valid acc 16/16
Epoch 48 loss 0.08876831976210825 valid acc 16/16
Epoch 48 loss 0.3833348497651494 valid acc 16/16
Epoch 48 loss 0.007394854956779384 valid acc 16/16
Epoch 48 loss 0.10158204521009045 valid acc 16/16
Epoch 48 loss 0.07192442638666352 valid acc 16/16
Epoch 48 loss 0.06097669820347884 valid acc 16/16
Epoch 48 loss 0.06685729157960679 valid acc 16/16
Epoch 48 loss 0.23137994582116456 valid acc 16/16
Epoch 49 loss 3.960389787960317e-05 valid acc 16/16
Epoch 49 loss 0.06142137305724593 valid acc 16/16
Epoch 49 loss 0.24347381928652925 valid acc 16/16
Epoch 49 loss 0.06729459073284194 valid acc 16/16
Epoch 49 loss 0.134847545538609 valid acc 16/16
Epoch 49 loss 0.15606945094407315 valid acc 16/16
Epoch 49 loss 0.37356913569341055 valid acc 16/16
Epoch 49 loss 0.027277635699756275 valid acc 16/16
Epoch 49 loss 0.14335575958606744 valid acc 16/16
Epoch 49 loss 0.07785458309919185 valid acc 16/16
Epoch 49 loss 0.0931305617431365 valid acc 16/16
Epoch 49 loss 0.1970502720382284 valid acc 16/16
Epoch 49 loss 0.032397765603600526 valid acc 16/16
Epoch 49 loss 0.09718574152223547 valid acc 16/16
Epoch 49 loss 0.30220961214035097 valid acc 16/16
Epoch 49 loss 0.09115154566846434 valid acc 16/16
Epoch 49 loss 0.1460885149917982 valid acc 16/16
Epoch 49 loss 0.045365763375588924 valid acc 16/16
Epoch 49 loss 0.013164018033801905 valid acc 16/16
Epoch 49 loss 0.059536734076519826 valid acc 16/16
Epoch 49 loss 0.19719815797663653 valid acc 16/16
Epoch 49 loss 0.017544799963000512 valid acc 16/16
Epoch 49 loss 0.0063331805515114414 valid acc 16/16
Epoch 49 loss 0.04664831598443331 valid acc 16/16
Epoch 49 loss 0.11286440481755622 valid acc 16/16
Epoch 49 loss 0.0412137219825186 valid acc 16/16
Epoch 49 loss 0.09719944698541927 valid acc 16/16
Epoch 49 loss 0.200206403889167 valid acc 16/16
Epoch 49 loss 0.022411401107364448 valid acc 16/16
Epoch 49 loss 0.0018607382185816812 valid acc 16/16
Epoch 49 loss 0.0023582771293092497 valid acc 16/16
Epoch 49 loss 0.31213578836149036 valid acc 15/16
Epoch 49 loss 0.2103950339605318 valid acc 15/16
Epoch 49 loss 0.10806881702321858 valid acc 16/16
Epoch 49 loss 0.17739280857247441 valid acc 15/16
Epoch 49 loss 0.0650373816026859 valid acc 15/16
Epoch 49 loss 0.3202286333409479 valid acc 15/16
Epoch 49 loss 0.14112812728515767 valid acc 16/16
Epoch 49 loss 0.015938838598766325 valid acc 16/16
Epoch 49 loss 0.01651478290806735 valid acc 16/16
Epoch 49 loss 0.06849972051466163 valid acc 16/16
Epoch 49 loss 0.07882658332946849 valid acc 15/16
Epoch 49 loss 0.04856205718964679 valid acc 15/16
Epoch 49 loss 0.0031491659705001895 valid acc 15/16
Epoch 49 loss 0.05278947863470962 valid acc 15/16
Epoch 49 loss 0.022619060106926825 valid acc 15/16
Epoch 49 loss 0.029474000068823503 valid acc 15/16
Epoch 49 loss 0.005620158230077998 valid acc 15/16
Epoch 49 loss 0.04774557170292776 valid acc 15/16
Epoch 49 loss 0.14069176019277463 valid acc 15/16
Epoch 49 loss 0.10173387465879313 valid acc 16/16
Epoch 49 loss 0.26070685442508756 valid acc 16/16
Epoch 49 loss 0.001978734363044188 valid acc 16/16
Epoch 49 loss 0.1864301668385978 valid acc 16/16
Epoch 49 loss 0.04178933052972589 valid acc 16/16
Epoch 49 loss 0.054842609070070936 valid acc 15/16
Epoch 49 loss 0.027534172509861565 valid acc 16/16
Epoch 49 loss 0.03331710959784134 valid acc 16/16
Epoch 49 loss 0.0038922367336029495 valid acc 15/16
Epoch 49 loss 0.07141130938699258 valid acc 15/16
Epoch 49 loss 0.35074421792899835 valid acc 15/16
Epoch 49 loss 0.0505815064166143 valid acc 15/16
Epoch 49 loss 0.3328966126493127 valid acc 16/16
Epoch 50 loss 0.0017399486592234448 valid acc 16/16
Epoch 50 loss 0.07478122905156787 valid acc 15/16
Epoch 50 loss 0.21262099778500604 valid acc 16/16
Epoch 50 loss 0.24169026813150712 valid acc 16/16
Epoch 50 loss 0.037409660876777884 valid acc 16/16
Epoch 50 loss 0.18932707990046554 valid acc 16/16
Epoch 50 loss 0.14218406451752563 valid acc 15/16
Epoch 50 loss 0.04522015992119943 valid acc 16/16
Epoch 50 loss 0.14843461754550358 valid acc 16/16
Epoch 50 loss 0.025270046397762425 valid acc 16/16
Epoch 50 loss 0.04004031071831371 valid acc 16/16
Epoch 50 loss 0.06005318179745944 valid acc 16/16
